Customer_ID,Signup_Date,Gender,Age,Annual_Income,Credit_Score,Customer_Segment,Activity_Score
CUST-1823,2023-01-18,Male,34,64931.2,698,Premium,59.1
CUST-1824,2023-01-18,Male,33,29382.94,836,Premium,55.4
CUST-1825,2023-01-18,Male,55,72393.08,611,Standard,54.6
CUST-1826,2021-03-10,Female,57,66076.04,490,Standard,55.0
CUST-1827,2023-05-02,Female,32,49896.84,659,Standard,55.9
CUST-1828,2023-05-02,Female,33,55745.28,763,Premium,54.8
CUST-1829,2023-05-02,Female,35,140147.64,827,Premium,54.9
CUST-1830,2023-05-02,Male,22,70813.13,588,Standard,49.9
CUST-1831,2022-07-24,Male,27,77601.32,717,Standard,48.6
CUST-1832,2022-07-24,Female,26,109983.38,645,Premium,49.5
CUST-1833,2022-07-24,Male,29,70714.12,672,Standard,47.6
CUST-1834,2022-11-18,Female,38,60716.66,681,Standard,47.7
CUST-1835,2022-11-18,Male,41,94854.94,567,VIP,48.6
CUST-1836,2022-11-18,Female,57,123260.31,699,Standard,47.9
CUST-1837,2023-06-08,Male,26,122078.25,715,Standard,48.2
CUST-1838,2023-06-08,Female,50,128188.12,761,Standard,46.3
CUST-1839,2023-06-08,Male,35,45063.72,687,Standard,45.9
CUST-1840,2021-12-27,Female,37,83339.48,703,Standard,47.1
CUST-1841,2021-12-27,Female,46,48663.05,651,Premium,47.4
CUST-1842,2021-12-27,Male,25,43733.19,700,Standard,46.3
CUST-1843,2021-12-27,Female,43,119883.95,654,Standard,46.7
CUST-1844,2021-08-18,Female,40,57363.96,727,Standard,48.1
CUST-1845,2021-08-18,Male,44,74613.02,652,Standard,44.0
CUST-1846,2022-01-12,Female,41,35024.26,708,Premium,46.4
CUST-1847,2022-01-12,Female,67,83755.11,678,Standard,45.7
CUST-1848,2022-01-12,Female,30,80633.01,764,Premium,46.5
CUST-1849,2022-01-12,Male,32,58392.99,676,Premium,48.9
CUST-1850,2022-01-12,Male,31,93560.95,547,Standard,46.2
CUST-1851,2022-01-12,Male,31,68264.41,775,Standard,44.8
CUST-1852,2022-01-12,Male,30,42184.79,612,VIP,44.2
CUST-1853,2022-01-12,Male,52,95491.89,631,Standard,42.6
CUST-1854,2022-01-12,Male,55,142586.66,635,Standard,46.1
CUST-1855,2022-01-12,Male,31,69547.76,783,VIP,44.4
CUST-1856,2022-01-12,Female,28,118645.09,520,Premium,43.3
CUST-1857,2022-01-12,Female,44,132087.0,681,Premium,43.7
CUST-1858,2021-12-26,Female,31,99798.66,759,Standard,41.3
CUST-1859,2021-12-26,Female,46,101910.33,697,Premium,40.5
CUST-1860,2021-12-26,Female,40,129586.15,676,Premium,41.1
CUST-1861,2021-12-26,Male,20,77352.53,701,Standard,40.4
CUST-1862,2023-01-29,Male,57,127321.39,719,Standard,40.3
CUST-1863,2023-01-29,Female,60,37256.1,728,Standard,39.2
CUST-1864,2023-01-29,Female,31,54701.5,722,Standard,39.2
CUST-1865,2023-01-29,Female,33,104402.53,687,Standard,36.8
CUST-1866,2023-01-29,Female,41,98830.04,665,Standard,40.3
CUST-1867,2023-01-29,Female,42,59736.03,669,Standard,40.4
CUST-1868,2023-01-29,Male,46,119373.96,665,Premium,40.8
CUST-1869,2023-01-29,Male,62,115503.77,765,Premium,40.8
CUST-1870,2022-09-03,Female,36,76436.72,725,Premium,39.7
CUST-1871,2023-06-24,Male,28,127942.79,459,Premium,43.1
CUST-1872,2023-06-24,Female,21,113149.37,729,Standard,43.5
CUST-1873,2023-06-24,Female,29,138031.17,695,Premium,46.7
CUST-1874,2021-02-20,Female,38,52636.86,679,Standard,45.3
CUST-1875,2021-02-20,Female,60,40052.09,651,Standard,48.9
CUST-1876,2021-02-20,Female,32,137604.86,764,Premium,50.5
CUST-1877,2021-02-20,Male,41,92166.75,751,Standard,51.6
CUST-1878,2021-02-20,Female,38,118199.24,622,Standard,52.0
CUST-1879,2021-02-20,Male,52,40159.62,711,Standard,51.5
CUST-1880,2021-02-20,Male,68,37864.42,607,Premium,53.9
CUST-1881,2021-02-20,Male,32,64196.37,577,VIP,54.2
CUST-1882,2022-03-17,Female,32,114298.41,633,Standard,50.3
CUST-1883,2022-03-17,Female,51,101298.24,745,Standard,48.0
CUST-1884,2022-03-17,Female,46,89628.85,751,Standard,47.7
CUST-1885,2022-03-17,Male,60,31342.84,718,Premium,48.3
CUST-1886,2022-03-17,Male,45,128663.15,734,Standard,48.3
CUST-1887,2022-03-17,Male,34,129116.21,719,Standard,50.6
CUST-1888,2021-02-26,Female,45,142072.84,632,Standard,50.6
CUST-1889,2021-02-26,Female,51,92179.8,712,Standard,47.0
CUST-1890,2021-02-26,Male,48,141436.44,740,Premium,43.4
CUST-1891,2021-02-26,Female,44,97127.22,737,VIP,44.9
CUST-1892,2021-02-26,Female,51,101832.56,769,Standard,44.7
CUST-1893,2021-02-26,Male,52,89244.8,733,Standard,45.5
CUST-1894,2021-05-03,Female,55,134344.01,706,VIP,43.8
CUST-1895,2021-05-03,Male,46,91141.17,760,Standard,46.4
CUST-1896,2021-05-03,Female,36,79697.66,678,Standard,48.4
CUST-1897,2021-05-03,Female,40,76227.85,614,Standard,49.6
CUST-1898,2021-05-03,Male,52,63518.03,668,Standard,49.4
CUST-1899,2021-05-03,Male,28,89228.0,624,Premium,50.5
CUST-1900,2021-05-03,Female,42,68234.54,629,VIP,49.1
CUST-1901,2021-05-03,Female,33,90606.57,669,Standard,50.8
CUST-1902,2023-06-02,Male,38,138794.03,621,Standard,54.1
CUST-1903,2022-03-23,Male,53,63054.43,657,Standard,56.3
CUST-1904,2022-04-16,Female,40,121361.88,538,Standard,54.8
CUST-1905,2022-04-16,Male,39,121221.78,696,Standard,55.5
CUST-1906,2022-04-16,Male,22,50062.8,680,Standard,52.9
CUST-1907,2022-04-16,Male,47,74185.99,619,Standard,54.1
CUST-1908,2022-04-16,Female,46,111647.74,729,Standard,54.1
CUST-1909,2021-10-24,Male,64,124925.94,750,Standard,51.2
CUST-1910,2022-02-19,Male,34,58768.69,559,Standard,48.9
CUST-1911,2022-02-19,Male,41,101162.79,623,Premium,48.3
CUST-1912,2022-02-19,Female,41,61307.19,622,Standard,47.7
CUST-1913,2022-02-19,Female,57,76309.75,610,Premium,45.3
CUST-1914,2022-02-19,Female,37,49341.64,742,VIP,46.1
CUST-1915,2023-05-15,Female,41,40911.69,665,Standard,46.6
CUST-1916,2023-05-15,Female,45,100274.34,660,Standard,46.2
CUST-1917,2023-05-15,Male,40,109955.29,530,Standard,44.7
CUST-1918,2022-06-21,Male,33,49971.36,728,Standard,46.8
CUST-1919,2022-06-21,Male,40,45801.47,587,Standard,50.1
CUST-1920,2022-06-21,Female,51,49754.7,684,Standard,49.1
CUST-1921,2022-06-21,Female,26,61007.4,701,VIP,47.9
CUST-1922,2022-06-21,Male,40,111677.93,782,Standard,48.9
CUST-1923,2022-06-21,Female,30,55238.83,582,Premium,48.2
CUST-1924,2022-10-11,Male,52,29722.81,454,Standard,48.2
CUST-1925,2022-10-11,Female,20,68003.8,694,Standard,49.4
CUST-1926,2022-10-11,Female,31,119929.86,815,Standard,45.6
CUST-1927,2022-10-11,Male,43,144761.72,773,Premium,48.2
CUST-1928,2021-08-30,Male,57,109541.37,696,Standard,48.4
CUST-1929,2021-08-30,Male,37,66639.09,643,Standard,47.5
CUST-1930,2021-08-30,Male,31,34556.49,741,Standard,47.4
CUST-1931,2021-08-30,Male,61,36352.01,607,Standard,47.3
CUST-1932,2023-02-18,Female,21,49247.64,716,Standard,43.8
CUST-1933,2023-02-18,Female,35,123618.33,718,Standard,46.8
CUST-1934,2023-02-18,Female,43,42269.5,760,Standard,46.9
CUST-1935,2023-02-18,Female,32,73021.35,681,Standard,47.8
CUST-1936,2023-02-18,Female,26,56917.98,709,Premium,49.7
CUST-1937,2023-02-18,Male,47,51304.05,642,Standard,47.6
CUST-1938,2023-02-18,Male,41,88973.28,678,Standard,48.6
CUST-1939,2023-02-18,Male,31,83320.59,547,Standard,48.6
CUST-1940,2023-02-18,Female,23,137537.18,628,Standard,49.7
CUST-1941,2023-02-18,Female,48,101612.22,649,Premium,45.5
CUST-1942,2023-02-18,Female,46,115132.78,641,Standard,45.3
CUST-1943,2022-08-29,Male,37,57637.59,691,Standard,44.1
CUST-1944,2022-08-29,Male,60,51250.66,618,Standard,44.9
CUST-1945,2022-08-29,Male,25,129047.95,764,Premium,45.9
CUST-1946,2022-08-29,Male,20,141873.07,680,VIP,44.5
CUST-1947,2021-02-08,Male,30,102050.35,679,VIP,43.0
CUST-1948,2021-02-08,Male,37,29762.92,655,Premium,43.0
CUST-1949,2021-03-20,Male,41,96409.53,692,Premium,41.0
CUST-1950,2021-03-20,Female,35,120329.82,742,Standard,42.7
CUST-1951,2021-03-20,Female,42,141353.69,615,Standard,42.0
CUST-1952,2021-03-20,Female,23,108543.57,631,Standard,36.2
CUST-1953,2022-07-22,Female,55,71453.64,657,VIP,35.4
CUST-1954,2022-07-22,Female,37,57100.5,579,Standard,33.3
CUST-1955,2022-07-22,Male,51,38693.98,619,Standard,30.1
CUST-1956,2022-07-22,Male,42,136909.31,644,Standard,27.6
CUST-1957,2022-07-22,Male,43,34993.69,746,Standard,27.8
CUST-1958,2021-06-04,Male,45,110055.39,700,Standard,30.5
CUST-1959,2022-04-07,Male,43,42721.81,695,VIP,31.1
CUST-1960,2022-04-07,Male,46,65058.53,744,Standard,29.9
CUST-1961,2023-01-02,Female,54,122246.47,670,Standard,30.8
CUST-1962,2023-01-02,Female,40,113783.09,709,Standard,29.9
CUST-1963,2023-01-02,Male,47,108642.25,672,VIP,28.5
CUST-1964,2023-01-02,Female,37,112754.7,700,VIP,26.2
CUST-1965,2023-01-02,Female,55,133143.58,636,VIP,22.7
CUST-1966,2023-01-02,Female,30,110675.24,497,VIP,21.9
CUST-1967,2023-01-02,Female,60,91499.89,670,Standard,22.2
CUST-1968,2023-01-02,Male,38,50203.77,787,Standard,22.0
CUST-1969,2023-01-02,Male,21,91603.6,749,Standard,21.2
CUST-1970,2023-01-02,Male,40,113691.08,752,Premium,19.3
CUST-1971,2023-01-02,Male,30,129516.44,773,Standard,20.5
CUST-1972,2023-01-02,Female,48,36058.56,687,Standard,17.9
CUST-1973,2023-01-02,Female,30,80577.95,695,Standard,19.4
CUST-1974,2023-01-02,Female,33,91367.9,634,Premium,17.4
CUST-1975,2023-01-02,Female,35,28084.22,656,Premium,15.9
CUST-1976,2023-01-02,Female,33,113837.96,726,Standard,13.0
CUST-1977,2023-01-02,Male,35,100508.95,770,Standard,12.0
CUST-1978,2023-01-02,Male,19,118793.94,670,Standard,13.9
CUST-1979,2021-12-08,Female,47,65521.21,646,Premium,15.0
CUST-1980,2021-12-08,Female,47,105019.86,680,Premium,16.9
CUST-1981,2021-12-08,Male,43,50214.73,725,Standard,18.0
CUST-1982,2021-12-08,Female,26,117590.89,572,Standard,15.8
CUST-1983,2021-12-08,Female,37,99725.59,508,Standard,15.1
CUST-1984,2022-12-27,Male,38,75947.13,639,Standard,13.5
CUST-1985,2022-12-27,Male,24,40924.3,588,Standard,16.2
CUST-1986,2022-12-27,Female,56,33121.94,642,Standard,13.8
CUST-1987,2022-12-27,Female,49,48900.74,669,Premium,15.6
CUST-1988,2022-12-27,Male,35,51643.25,646,Standard,17.4
CUST-1989,2022-12-27,Male,38,50419.15,789,Standard,21.0
CUST-1990,2022-12-27,Male,41,94808.43,705,Premium,20.2
CUST-1991,2022-12-27,Male,35,104976.79,703,Premium,21.6
CUST-1992,2022-12-27,Female,35,33743.02,727,Standard,26.2
CUST-1993,2022-12-27,Female,30,98896.57,595,Standard,25.0
CUST-1994,2022-12-27,Female,26,29531.07,758,Standard,21.9
CUST-1995,2022-12-27,Female,35,104722.68,674,Premium,18.1
CUST-1996,2022-12-27,Female,60,82762.92,730,Standard,19.6
CUST-1997,2022-12-27,Female,46,70228.35,600,VIP,15.8
CUST-1998,2023-05-15,Male,31,124177.1,563,Premium,15.1
CUST-1999,2023-05-15,Female,45,124366.23,741,Premium,15.9
CUST-2000,2023-05-15,Female,55,89895.44,708,Standard,16.3
CUST-2001,2023-05-15,Female,49,125631.41,612,Premium,17.2
CUST-2002,2023-05-15,Female,39,138518.61,615,Standard,17.6
CUST-2003,2023-05-15,Female,30,39843.34,764,Premium,20.2
CUST-2004,2023-05-15,Male,46,90204.34,591,Standard,18.3
CUST-2005,2023-05-15,Male,43,50594.98,803,Standard,16.9
CUST-2006,2023-05-15,Male,49,94693.24,612,Premium,15.4
CUST-2007,2023-05-15,Female,46,93335.55,728,Premium,17.0
CUST-2008,2023-05-15,Female,51,115294.68,655,Premium,18.8
CUST-2009,2023-05-15,Male,32,106915.63,725,Premium,19.7
CUST-2010,2023-05-15,Female,54,131290.41,639,Standard,22.1
CUST-2011,2023-05-15,Male,40,120718.01,668,Premium,19.7
CUST-2012,2023-05-15,Male,63,87049.06,683,Premium,23.1
CUST-2013,2023-05-15,Female,30,90466.36,605,Standard,26.1
CUST-2014,2023-05-15,Male,59,137221.84,736,VIP,27.6
CUST-2015,2023-05-15,Female,40,92359.52,642,Standard,27.6
CUST-2016,2023-05-15,Male,30,126847.92,663,VIP,27.8
CUST-2017,2023-05-15,Female,32,117409.57,605,Standard,26.8
CUST-2018,2023-05-15,Male,34,124660.13,488,Standard,25.3
CUST-2019,2023-05-15,Female,43,99184.36,666,Standard,26.8
CUST-2020,2023-05-15,Female,44,71882.38,681,Standard,24.7
CUST-2021,2023-05-15,Female,31,70121.0,739,Standard,26.2
CUST-2022,2023-05-15,Female,38,80357.48,679,Standard,28.9
CUST-2023,2023-05-15,Male,64,28022.89,660,Premium,30.3
CUST-2024,2023-05-15,Female,59,143005.91,682,Premium,30.9
CUST-2025,2023-05-15,Female,43,88560.29,721,Premium,28.9
CUST-2026,2023-05-15,Female,38,28768.55,591,Premium,27.2
CUST-2027,2023-05-15,Female,39,53134.27,764,Standard,29.7
CUST-2028,2023-05-15,Female,45,30539.06,734,Standard,31.3
CUST-2029,2022-07-22,Female,26,135536.11,734,Standard,31.2
CUST-2030,2022-07-22,Female,35,39031.59,713,Premium,30.3
CUST-2031,2023-05-22,Male,18,69611.72,681,Premium,26.3
CUST-2032,2021-10-19,Female,43,59003.62,730,Premium,24.1
CUST-2033,2021-10-19,Male,46,55260.32,724,VIP,28.0
CUST-2034,2021-10-19,Female,32,38752.9,653,Premium,25.4
CUST-2035,2021-10-19,Female,57,94580.6,637,Premium,25.8
CUST-2036,2021-10-19,Female,23,113909.12,688,Premium,27.8
CUST-2037,2021-10-19,Female,20,120769.79,796,Standard,25.3
CUST-2038,2021-10-19,Female,41,85128.34,587,VIP,25.7
CUST-2039,2021-10-19,Male,51,97642.05,570,Standard,27.5
CUST-2040,2023-08-11,Female,58,32372.48,692,Standard,27.6
CUST-2041,2022-03-01,Male,32,37181.86,684,Standard,33.3
CUST-2042,2022-03-01,Male,51,135858.97,693,Standard,30.0
CUST-2043,2022-03-01,Male,38,68707.83,698,Standard,30.0
CUST-2044,2022-01-31,Female,36,76733.04,663,Standard,31.7
CUST-2045,2022-01-31,Female,49,129765.02,792,Premium,33.3
CUST-2046,2022-01-31,Male,46,115478.4,560,Standard,34.2
CUST-2047,2023-08-12,Male,19,102164.79,618,Standard,32.7
CUST-2048,2023-08-12,Male,56,34332.97,672,Premium,33.2
CUST-2049,2023-08-12,Male,55,65360.04,557,VIP,29.4
CUST-2050,2021-05-21,Female,30,66239.3,667,Standard,30.6
CUST-2051,2021-05-21,Male,43,45924.11,805,Standard,31.2
CUST-2052,2021-05-21,Male,44,141611.71,682,Premium,32.5
CUST-2053,2021-05-21,Female,41,53984.02,697,Premium,34.6
CUST-2054,2021-05-21,Female,31,120005.09,585,Standard,35.4
CUST-2055,2021-01-06,Male,30,43466.12,634,VIP,35.7
CUST-2056,2021-01-06,Male,38,83674.99,652,Standard,33.9
CUST-2057,2021-01-06,Female,52,92133.83,656,VIP,32.5
CUST-2058,2021-01-06,Female,45,37954.24,776,Standard,34.9
CUST-2059,2021-01-06,Male,34,118537.54,722,Standard,37.7
CUST-2060,2021-01-06,Female,47,117157.85,597,Standard,37.3
CUST-2061,2021-01-06,Female,35,93437.65,698,VIP,37.3
CUST-2062,2021-05-05,Female,52,74252.3,717,Standard,35.5
CUST-2063,2021-05-05,Male,35,93656.61,766,Standard,37.9
CUST-2064,2021-05-05,Female,34,56350.87,799,Standard,39.2
CUST-2065,2022-04-14,Female,25,118882.31,604,Standard,43.1
CUST-2066,2022-04-14,Female,22,108114.34,619,Standard,41.3
CUST-2067,2022-04-14,Female,52,41165.99,586,Standard,40.6
CUST-2068,2022-04-14,Male,32,77554.25,662,VIP,41.0
CUST-2069,2022-04-14,Female,42,50287.3,715,Standard,42.3
CUST-2070,2022-04-14,Female,37,97483.63,754,Standard,41.9
CUST-2071,2022-04-14,Female,44,118052.71,674,Premium,40.2
CUST-2072,2022-04-14,Female,39,143555.27,656,VIP,41.9
CUST-2073,2022-04-14,Female,23,100912.31,691,Standard,43.4
CUST-2074,2022-04-14,Male,50,33250.67,617,Standard,43.4
CUST-2075,2021-07-11,Female,32,51363.17,837,Premium,44.2
CUST-2076,2021-07-11,Female,19,46250.97,559,Standard,46.6
CUST-2077,2021-07-11,Female,33,41147.49,694,Standard,46.9
CUST-2078,2021-07-11,Male,56,56436.65,832,Standard,47.0
CUST-2079,2021-07-11,Male,48,129644.03,681,Premium,48.1
CUST-2080,2022-07-22,Female,34,29606.8,666,Premium,46.4
CUST-2081,2022-07-22,Male,34,63698.81,653,Standard,46.5
CUST-2082,2022-07-22,Female,34,30661.53,666,Standard,42.1
CUST-2083,2022-07-22,Female,63,114581.52,783,Premium,43.9
CUST-2084,2023-02-05,Female,43,51844.76,514,Premium,40.8
CUST-2085,2022-01-01,Female,43,92209.61,795,Premium,43.8
CUST-2086,2022-01-01,Male,50,109323.32,573,Standard,43.1
CUST-2087,2023-01-21,Female,41,72062.98,660,Premium,42.7
CUST-2088,2023-01-21,Female,35,57888.39,648,Standard,41.4
CUST-2089,2023-01-21,Male,36,61229.58,724,Standard,40.9
CUST-2090,2021-05-17,Female,37,34210.97,560,Standard,43.7
CUST-2091,2021-05-17,Male,38,35791.94,715,Premium,38.7
CUST-2092,2021-05-17,Male,47,105568.85,832,VIP,41.3
CUST-2093,2021-05-17,Female,39,129121.03,578,Standard,42.0
CUST-2094,2021-05-17,Male,47,62221.98,694,Premium,39.5
CUST-2095,2021-05-17,Female,37,55046.73,630,Standard,37.4
CUST-2096,2021-05-17,Female,39,87499.22,712,Standard,40.8
CUST-2097,2021-05-17,Female,35,133753.03,681,Standard,38.9
CUST-2098,2021-05-17,Male,49,129412.41,632,Premium,36.6
CUST-2099,2021-07-26,Female,42,49810.83,717,Standard,38.8
