Customer_ID,Signup_Date,Gender,Age,Annual_Income,Credit_Score,Customer_Segment,Activity_Score
CUST-1698,06/03/2023,Male,49.0,"$122,907.20",761.0,Standard,62.7
CUST-1699,09-14-2022,M,36.0,"84,337.45",682.0,Standard,63.3
CUST-1700,13/08/2021,M,32.0, 84045.48 ,823.0,Standard,
CUST-1701,09-28-2022,MALE,51.0,"103,729.33",675.0,Premium,62.3
CUST-1702,26/11/2022,Female,30.0,"$30,626.19",627.0,Standard,61.2
CUST-1703,2022-10-06,Female,21.0, 42962.56 ,566.0,standard,61.9
CUST-1704,2023-07-15,Male,19.0,"$43,762.71",545.0,,58.8
cust-1705  ,"November 13, 2021",F,45.0, 132223.33 ,561.0,Premium,60.3
CUST-1706,2021.02.04,Female,23.0,$34541.70,700.0,Premium,59.5
CUST-1707,09/01/2022,male,59.0,"135,926.28",718.0,Premium,
CUST-1708,04-03-2021,Unknown,35.0,"$98,124.83",561.0,Premium,56.3
CUST-1709,"December 01, 2021",Unknown,58.0,$130785.55,747.0,Standard,58.8
CUST-1710,29/06/2021,F,41.0, 138828.70 ,644.0,Premium,57.8
CUST-1711,2021.05.16,f,37.0,"80,556.79",691.0,Standard,58.5
CUST-1712,06-17-2023,male,31.0, 129474.38 ,801.0,Standard,57.0
CUST-1713,2022.06.28,F,43.0,"53,665.57",747.0,Standard,58.5
CUST-1714,07-25-2023,Female,38.0, 98298.13 ,660.0,,59.9
CUST-1715,01/05/2023,Female,51.0,$100915.77,613.0,Standard,63.6
CUST-1716,"September 21, 2021",male,39.0,$47623.44,519.0,prem,63.3
CUST-1717,09-18-2023,f,40.0,"$135,915.18",626.0,Standard,64.6
CUST-1718,02-04-2023,Female,34.0,"54,888.21",664.0,Standard,64.8
CUST-1719,2023-04-04,male,37.0,"$43,468.94",606.0,,67.4
cust-1720  ,2022-04-25,Female,42.0,"51,674.78",670.0,Standard,65.9
CUST-1721,25/05/2021,Female,35.0,"$124,702.16",686.0,Standard,67.4
CUST-1722,"May 31, 2023",Male,22.0,"$48,758.40",663.0,Premium,67.0
CUST-1723,2023.09.18,F,47.0,"$130,697.06",631.0,Standard,66.9
CUST-1724,2022-01-10,Male,40.0, 38903.23 ,693.0,standard,67.1
CUST-1725,"March 21, 2023",Male,36.0,"$133,532.22",713.0,Standard,67.6
CUST-1726,01-15-2021,Male,38.0,"132,945.37",598.0,Premium,67.4
CUST-1727,2022-07-04,female,42.0,$89079.17,786.0,Standard,67.8
CUST-1728,04-11-2022,female,32.0,"130,354.44",673.0,Standard,71.0
CUST-1729,11-20-2022,f,29.0,"54,849.89",681.0,Standard,72.9
CUST-1730,"August 22, 2022",male,40.0,"120,378.00",733.0,Standard,74.7
CUST-1731,04-23-2023,Female,26.0,"$69,010.58",697.0,Standard,73.8
CUST-1732,21/04/2021,Female,43.0,$77782.26,751.0,Premium,72.0
CUST-1733,2022-04-28,F,18.0, 83825.52 ,702.0,Premium,73.9
CUST-1734,2022.09.27,Female,50.0,"$134,479.99",634.0,Standard,75.6
cust-1735  ,2021.12.02,Female,44.0,"61,142.20",707.0,standard,78.6
CUST-1736,2021-08-15,M,41.0,"$58,163.18",594.0,Premium,77.4
CUST-1737,"October 13, 2022",female,50.0,"$110,970.41",688.0,Standard,76.9
CUST-1738,07-21-2023,female,58.0,"$95,624.50",678.0,Standard,73.6
CUST-1739,"October 27, 2022",Female,50.0,"88,812.14",664.0,Standard,
CUST-1740,30/04/2021,Male,35.0,$104581.90,670.0,Standard,74.9
CUST-1741,2021-02-16,female,23.0,"$75,834.87",539.0,Standard,73.9
CUST-1742,"November 08, 2021",M,31.0,$46109.09,639.0,Standard,75.2
CUST-1743,2021-04-29,Male,38.0,"58,572.44",687.0,Standard,74.8
CUST-1744,2021.08.29,male,44.0,$94066.42,692.0,Premium,75.5
CUST-1745,"May 19, 2021",Male,29.0,"144,040.44",603.0,Premium,73.2
CUST-1746,04-10-2022,Female,40.0,"116,331.71",775.0,standard,73.3
CUST-1747,2022.11.18,Female,29.0,"92,596.28",615.0,Standard,67.4
CUST-1748,2022.03.06,Female,31.0,"48,910.19",753.0,Premium,67.0
CUST-1749,31/01/2023,FEMALE,21.0,$57691.98,712.0,prem,63.7
cust-1750  ,"June 26, 2023",male,27.0,"95,585.18",632.0,Standard,66.1
CUST-1751,2022-11-02,Female,22.0,"$114,086.54",813.0,Standard,67.7
CUST-1752,"May 04, 2023",female,26.0,"115,494.26",590.0,Standard,68.6
CUST-1753,"September 23, 2022",m,51.0, 119623.78 ,749.0,Premium,71.7
CUST-1754,08-20-2023,male,27.0,"39,732.60",755.0,Premium,69.8
CUST-1755,02-03-2021,Female,70.0,"$119,971.49",630.0,Standard,73.3
CUST-1756,"August 11, 2021",M,44.0,"$46,806.35",784.0,standard,75.1
CUST-1757,01/04/2022,Male,40.0, 122111.22 ,661.0,,74.7
CUST-1758,05-26-2023,Female,28.0,"83,185.23",702.0,Standard,76.9
CUST-1759,04-12-2021,M,46.0,$38312.46,700.0,Standard,74.7
CUST-1760,07-12-2022,female,31.0,"$53,947.12",670.0,Standard,73.1
CUST-1761,"March 04, 2021",male,39.0,"99,256.38",741.0,,71.8
CUST-1762,10/10/2021,male,69.0,"136,890.14",740.0,Premium,70.8
CUST-1763,2023-09-19,Male,37.0,$99833.97,549.0,Standard,68.7
CUST-1764,"August 30, 2023",male,52.0,"$111,257.88",778.0,VIP,
cust-1765  ,04/04/2021,M,30.0, 138648.76 ,555.0,Standard,70.6
CUST-1766,2022.10.20,female,38.0,"102,914.08",757.0,prem,71.3
CUST-1767,2023-09-22,Male,59.0,$29253.12,765.0,Premium,70.2
CUST-1768,02-21-2021,M,30.0, 50785.34 ,598.0,Standard,66.5
CUST-1769,07/09/2021,M,60.0,"$99,977.23",649.0,Standard,67.1
CUST-1770,2023.03.17,Male,46.0,"$70,089.58",597.0,Premium,63.2
CUST-1771,2021-07-30,f,31.0,"$142,150.57",664.0,vip,63.1
CUST-1772,2023.04.30,m,46.0,"144,627.61",657.0,Premium,60.4
CUST-1773,2021.08.01,female,50.0,"69,315.94",738.0,Standard,64.3
CUST-1774,10/08/2021,Male,45.0, 75437.76 ,778.0,Standard,66.2
CUST-1775,03/12/2021,Male,19.0,"$88,575.90",785.0,Standard,66.4
CUST-1776,2023.03.19,m,29.0,$135543.76,638.0,Premium,68.9
CUST-1777,01-03-2021,Female,35.0,$112958.23,664.0,standard,67.2
CUST-1778,30/05/2023,Female,37.0,$68654.59,554.0,VIP,68.3
CUST-1779,2021.05.14,Male,45.0, 54476.58 ,620.0,Standard,
cust-1780  ,14/09/2021,Male,40.0,"81,206.80",752.0,Standard,69.2
CUST-1781,2021-04-23,Female,22.0,$95264.09,801.0,Standard,71.8
CUST-1782,2021-05-15,Female,43.0,"$48,479.07",587.0,Standard,73.2
CUST-1783,02/01/2022,female,45.0,$93359.79,636.0,,73.8
CUST-1784,08-26-2022,F,45.0,"$67,776.01",678.0,Standard,70.5
CUST-1785,17/01/2021,Male,51.0,$121944.24,701.0,Standard,68.6
CUST-1786,2021-09-29,M,48.0,$130505.23,619.0,Premium,68.3
CUST-1787,"May 10, 2021",female,44.0,"109,220.45",712.0,Premium,
CUST-1788,2022-06-23,female,37.0, 93890.73 ,644.0,standard,66.3
CUST-1789,2023-02-03,Female,18.0,"116,624.37",679.0,vip,71.1
CUST-1790,"May 03, 2022",,43.0,"$107,746.58",721.0,prem,74.1
CUST-1791,03-08-2023,male,40.0,$84390.51,680.0,vip,75.3
CUST-1792,2022.06.10,Female,41.0, 35903.85 ,647.0,Standard,75.5
CUST-1793,"April 22, 2021",Female,23.0, 107198.82 ,672.0,Standard,75.0
CUST-1794,31/05/2022,Male,25.0,"121,618.88",673.0,Standard,73.1
cust-1795  ,2023.08.27,male,51.0,"$139,787.15",652.0,Premium,73.3
CUST-1796,2021.02.14,male,38.0,$109995.77,661.0,Standard,73.8
CUST-1797,"November 05, 2021",Male,46.0,"$57,046.14",800.0,Standard,71.3
CUST-1798,2022-10-21,Male,38.0,$74674.88,722.0,Premium,72.0
CUST-1799,"March 04, 2021",male,38.0, 36895.37 ,658.0,standard,71.7
CUST-1800,"May 18, 2023",male,49.0,$83756.99,732.0,VIP,67.9
CUST-1801,2022-03-13,female,32.0,$53572.24,655.0,VIP,66.1
CUST-1802,"May 18, 2022",M,39.0, 49385.78 ,768.0,standard,65.3
CUST-1803,2021-03-17,f,32.0, 86382.92 ,708.0,Premium,69.1
CUST-1804,2021.11.26,female,33.0, 55478.78 ,672.0,Standard,70.2
CUST-1805,2021-06-01,Female,34.0, 130110.87 ,714.0,Standard,67.5
CUST-1806,05-10-2021,Female,41.0, 54817.28 ,562.0,Premium,68.5
CUST-1807,2022.10.02,m,32.0,$125851.16,595.0,standard,
CUST-1808,07-16-2022,Male,53.0,"$46,251.48",590.0,Standard,67.6
CUST-1809,2022.01.26,Male,27.0,"$42,025.78",691.0,VIP,66.6
cust-1810  ,06-28-2022,M,36.0,"107,070.02",810.0,Premium,66.5
CUST-1811,2022.04.10,F,33.0,"$99,817.76",847.0,Standard,69.1
CUST-1812,"September 12, 2022",M,55.0,$127217.24,728.0,Premium,66.5
CUST-1813,2021-04-12,F,40.0,"100,618.09",718.0,Standard,63.7
CUST-1814,2023.05.24,m,50.0,$133080.18,545.0,Premium,62.6
CUST-1815,09/01/2023,m,20.0,$85424.23,639.0,VIP,64.6
CUST-1816,"March 17, 2022",female,41.0, 74551.90 ,621.0,prem,61.6
CUST-1817,29/06/2023,Female,49.0,"34,335.34",633.0,Standard,55.9
CUST-1818,02-28-2022,Female,39.0,"$83,963.45",667.0,Premium,55.0
CUST-1819,"April 28, 2023",male,51.0,"86,789.60",645.0,prem,56.1
CUST-1820,"February 13, 2022",Female,32.0, 128666.82 ,532.0,Standard,58.5
CUST-1821,2023-01-18,Female,55.0,"$81,491.94",736.0,prem,57.6
CUST-1822,"November 17, 2021",MALE,66.0,"109,694.61",600.0,Standard,56.8
CUST-1823,11-17-2021,Male,34.0,"$64,931.20",698.0,Premium,59.1
CUST-1824,19/01/2022,M,33.0, 29382.94 ,836.0,Premium,55.4
cust-1825  ,"December 05, 2022",male,55.0,"$72,393.08",611.0,Standard,54.6
CUST-1826,2021-03-10,female,57.0,$66076.04,490.0,Standard,55.0
CUST-1827,2023-05-02,Female,32.0,$49896.84,659.0,Standard,55.9
CUST-1828,"April 06, 2021",FEMALE,33.0,"55,745.28",763.0,prem,54.8
CUST-1829,04-09-2021,female,35.0,$140147.64,827.0,Premium,54.9
CUST-1830,12/04/2023,male,22.0,"70,813.13",588.0,Standard,49.9
CUST-1831,2022-07-24,male,27.0,"77,601.32",717.0,Standard,48.6
CUST-1832,2022.08.24,female,26.0,$109983.38,645.0,Premium,49.5
CUST-1833,07-30-2022,M,29.0,"70,714.12",672.0,standard,47.6
CUST-1834,2022-11-18,f,38.0, 60716.66 ,878.0,Standard,47.7
CUST-1835,02-25-2022,Male,41.0, 94854.94 ,567.0,vip,48.6
CUST-1836,"June 14, 2023",,57.0,$123260.31,699.0,Standard,47.9
CUST-1837,2023-06-08,Male,26.0,"122,078.25",715.0,Standard,48.2
CUST-1838,09-19-2023,female,50.0, 128188.12 ,761.0,Standard,46.3
CUST-1839,09-07-2022,Male,35.0, 45063.72 ,687.0,Standard,45.9
cust-1840  ,2021-12-27,female,37.0,"$83,339.48",703.0,Standard,47.1
CUST-1841,2022.08.15,f,46.0,"48,663.05",651.0,Premium,47.4
CUST-1842,06/08/2021,Male,25.0,$43733.19,700.0,Standard,46.3
CUST-1843,"November 04, 2022",female,43.0,$119883.95,654.0,Standard,46.7
CUST-1844,2021-08-18,female,40.0,"$57,363.96",727.0,Standard,48.1
CUST-1845,2021.12.25,Male,44.0, 74613.02 ,652.0,Standard,44.0
CUST-1846,2022-01-12,F,41.0,$35024.26,708.0,Premium,46.4
CUST-1847,02-20-2023,female,67.0,"$83,755.11",678.0,Standard,45.7
CUST-1848,11/08/2022,Female,30.0,$80633.01,764.0,Premium,46.5
CUST-1849,"April 07, 2023",Male,32.0,$58392.99,676.0,Premium,48.9
CUST-1850,2023.05.16,male,31.0,$93560.95,547.0,Standard,46.2
CUST-1851,2023.09.25,male,31.0,"68,264.41",775.0,Standard,44.8
CUST-1852,2022.09.21,Male,30.0, 42184.79 ,612.0,VIP,44.2
CUST-1853,2021.01.27,m,52.0, 95491.89 ,631.0,Standard,42.6
CUST-1854,08-10-2023,M,55.0,$142586.66,635.0,Standard,46.1
cust-1855  ,30/01/2021,m,31.0,"69,547.76",783.0,VIP,44.4
CUST-1856,10-07-2021,Female,28.0,"118,645.09",520.0,Premium,43.3
CUST-1857,08-02-2023,Female,44.0,"132,087.00",915.0,Premium,43.7
CUST-1858,2021-12-26,Female,31.0,"99,798.66",759.0,Standard,41.3
CUST-1859,05/07/2021,f,46.0, 101910.33 ,697.0,Premium,40.5
CUST-1860,"August 03, 2022",F,40.0,$129586.15,676.0,Premium,41.1
CUST-1861,13/03/2021,M,20.0,"77,352.53",701.0,standard,40.4
CUST-1862,2023-01-29,Male,57.0,"$127,321.39",719.0,Standard,40.3
CUST-1863,2021.04.04,FEMALE,60.0,$37256.10,728.0,Standard,39.2
CUST-1864,"August 09, 2021",Female,31.0,$54701.50,722.0,Standard,
CUST-1865,"March 06, 2022",female,33.0,$104402.53,687.0,standard,36.8
CUST-1866,16/12/2021,Female,41.0,"98,830.04",665.0,Standard,40.3
CUST-1867,01-14-2022,f,42.0,"59,736.03",669.0,Standard,40.4
CUST-1868,01-09-2023,Male,46.0,$119373.96,665.0,Premium,40.8
CUST-1869,2023.03.07,male,62.0,"115,503.77",765.0,Premium,
cust-1870  ,2022-09-03,Female,36.0, 76436.72 ,725.0,Premium,39.7
CUST-1871,2023-06-24,Male,28.0, 127942.79 ,459.0,Premium,43.1
CUST-1872,09/06/2021,Female,21.0,$113149.37,729.0,Standard,43.5
CUST-1873,2023.02.12,Female,29.0,"$138,031.17",695.0,prem,46.7
CUST-1874,2021-02-20,Female,38.0,"52,636.86",679.0,Standard,45.3
CUST-1875,"October 06, 2021",Female,60.0,"$40,052.09",651.0,Standard,48.9
CUST-1876,"November 09, 2022",FEMALE,32.0,"137,604.86",764.0,Premium,50.5
CUST-1877,2022.05.13,male,41.0,"$92,166.75",751.0,Standard,51.6
CUST-1878,"March 29, 2022",female,38.0,"$118,199.24",622.0,,52.0
CUST-1879,07/10/2021,Male,52.0, 40159.62 ,711.0,,51.5
CUST-1880,2023.02.13,Male,68.0,"37,864.42",607.0,Premium,53.9
CUST-1881,04-27-2021,male,32.0, 64196.37 ,577.0,VIP,54.2
CUST-1882,2022-03-17,female,32.0,"114,298.41",633.0,,50.3
CUST-1883,2021.10.18,Female,51.0, 101298.24 ,745.0,standard,48.0
CUST-1884,2022.05.14,Female,46.0, 89628.85 ,751.0,standard,47.7
cust-1885  ,11-15-2022,male,60.0,$31342.84,718.0,Premium,48.3
CUST-1886,16/02/2021,M,45.0,$128663.15,734.0,Standard,
CUST-1887,2022.02.09,MALE,34.0,"129,116.21",719.0,Standard,50.6
CUST-1888,2021-02-26,Female,45.0,$142072.84,632.0,Standard,
CUST-1889,07-29-2021,Female,51.0, 92179.80 ,712.0,Standard,47.0
CUST-1890,27/08/2023,Male,48.0, 141436.44 ,740.0,prem,43.4
CUST-1891,25/02/2023,,44.0,"97,127.22",737.0,VIP,44.9
CUST-1892,02-22-2023,Female,51.0,"101,832.56",769.0,standard,44.7
CUST-1893,10-24-2021,male,52.0,$89244.80,733.0,Standard,45.5
CUST-1894,2021-05-03,f,55.0,"134,344.01",706.0,VIP,43.8
CUST-1895,"May 25, 2022",Male,46.0,"$91,141.17",760.0,Standard,46.4
CUST-1896,29/06/2021,female,36.0,$79697.66,678.0,Standard,48.4
CUST-1897,2022.01.25,female,40.0, 76227.85 ,614.0,Standard,49.6
CUST-1898,22/12/2022,M,52.0,"$63,518.03",668.0,Standard,49.4
CUST-1899,2022.05.28,M,28.0, 89228.00 ,624.0,Premium,50.5
cust-1900  ,05-04-2023,female,42.0,"68,234.54",629.0,VIP,49.1
CUST-1901,"March 15, 2021",Female,33.0,"90,606.57",669.0,standard,50.8
CUST-1902,2023-06-02,M,38.0,"138,794.03",621.0,Standard,54.1
CUST-1903,2022-03-23,Male,53.0,"63,054.43",657.0,Standard,56.3
CUST-1904,2022-04-16,female,40.0, 121361.88 ,538.0,standard,54.8
CUST-1905,06-02-2023,m,39.0,$121221.78,696.0,Standard,55.5
CUST-1906,"August 13, 2022",Male,22.0,"50,062.80",680.0,Standard,52.9
CUST-1907,"August 11, 2022",Male,47.0, 74185.99 ,619.0,standard,54.1
CUST-1908,"December 28, 2022",Female,46.0,"111,647.74",729.0,Standard,
CUST-1909,2021-10-24,Male,64.0, 124925.94 ,750.0,Standard,51.2
CUST-1910,2022-02-19,M,34.0,"58,768.69",559.0,Standard,48.9
CUST-1911,09-17-2023,Male,41.0,$101162.79,623.0,Premium,48.3
CUST-1912,2021.06.25,female,41.0,$61307.19,622.0,Standard,47.7
CUST-1913,04-17-2022,f,57.0,"$76,309.75",610.0,Premium,45.3
CUST-1914,"April 01, 2021",female,37.0,$49341.64,742.0,VIP,46.1
cust-1915  ,2023-05-15,Female,41.0,"40,911.69",665.0,Standard,46.6
CUST-1916,"September 07, 2021",Female,45.0,$100274.34,660.0,Standard,46.2
CUST-1917,"August 27, 2022",male,40.0,"109,955.29",530.0,Standard,44.7
CUST-1918,2022-06-21,m,33.0,"$49,971.36",728.0,Standard,46.8
CUST-1919,02-10-2022,MALE,40.0,"$45,801.47",587.0,Standard,50.1
CUST-1920,02-03-2023,female,51.0,"$49,754.70",684.0,Standard,49.1
CUST-1921,08-15-2021,Female,26.0, 61007.40 ,701.0,VIP,47.9
CUST-1922,09/03/2023,Male,40.0,"$111,677.93",782.0,Standard,48.9
CUST-1923,2021.03.20,Female,30.0, 55238.83 ,582.0,Premium,48.2
CUST-1924,2022-10-11,M,52.0, 29722.81 ,454.0,Standard,
CUST-1925,2022.06.28,female,20.0,$68003.80,694.0,Standard,49.4
CUST-1926,07-18-2021,F,31.0,"119,929.86",815.0,Standard,45.6
CUST-1927,26/12/2021,m,43.0,"144,761.72",773.0,Premium,48.2
CUST-1928,2021-08-30,m,57.0,"$109,541.37",696.0,Standard,48.4
CUST-1929,05-30-2021,Male,37.0, 66639.09 ,643.0,Standard,47.5
cust-1930  ,22/07/2021,Male,31.0,"34,556.49",741.0,standard,47.4
CUST-1931,09/09/2022,male,61.0,"36,352.01",607.0,Standard,47.3
CUST-1932,2023-02-18,Female,21.0,$49247.64,716.0,Standard,43.8
CUST-1933,"July 01, 2021",female,35.0,"$123,618.33",718.0,Standard,46.8
CUST-1934,2022.04.21,Female,43.0, 42269.50 ,760.0,Standard,46.9
CUST-1935,2023.02.18,female,32.0,"73,021.35",887.0,Standard,47.8
CUST-1936,2022.04.05,Female,26.0,"$56,917.98",709.0,Premium,49.7
CUST-1937,2022.10.21,M,47.0,"$51,304.05",642.0,Standard,47.6
CUST-1938,11-27-2021,Male,41.0, 88973.28 ,678.0,Standard,48.6
CUST-1939,"June 04, 2021",Male,31.0,$83320.59,547.0,standard,
CUST-1940,"March 11, 2021",Female,23.0, 137537.18 ,628.0,Standard,49.7
CUST-1941,03-29-2022,Female,48.0,"$101,612.22",649.0,Premium,45.5
CUST-1942,03-27-2023,FEMALE,46.0,"$115,132.78",641.0,Standard,45.3
CUST-1943,2022-08-29,male,37.0,$57637.59,691.0,Standard,44.1
CUST-1944,2021.12.27,M,60.0,"$51,250.66",618.0,Standard,44.9
cust-1945  ,03-17-2021,M,25.0, 129047.95 ,764.0,Premium,45.9
CUST-1946,"April 18, 2022",Male,20.0, 141873.07 ,680.0,vip,44.5
CUST-1947,2021-02-08,M,30.0,$102050.35,679.0,VIP,43.0
CUST-1948,01-13-2022,m,37.0,$29762.92,655.0,Premium,
CUST-1949,2021-03-20,Male,41.0,"96,409.53",692.0,Premium,41.0
CUST-1950,2022.09.22,Female,35.0,"$120,329.82",742.0,Standard,42.7
CUST-1951,"June 04, 2022",female,42.0,"141,353.69",615.0,Standard,42.0
CUST-1952,2022.04.19,f,23.0, 108543.57 ,631.0,standard,36.2
CUST-1953,2022-07-22,Female,55.0,"$71,453.64",657.0,VIP,35.4
CUST-1954,2022.04.06,Female,37.0,"57,100.50",579.0,Standard,33.3
CUST-1955,30/10/2022,male,51.0,$38693.98,619.0,standard,30.1
CUST-1956,2021.11.26,male,42.0,"$136,909.31",644.0,standard,27.6
CUST-1957,2022.05.03,Male,43.0, 34993.69 ,746.0,Standard,27.8
CUST-1958,2021-06-04,M,45.0,"$110,055.39",700.0,Standard,30.5
CUST-1959,2022-04-07,Male,43.0, 42721.81 ,695.0,VIP,31.1
cust-1960  ,04-11-2023,M,46.0,$65058.53,744.0,Standard,29.9
CUST-1961,2023-01-02,Female,54.0,"122,246.47",670.0,Standard,30.8
CUST-1962,01/06/2022,Female,40.0,"$113,783.09",709.0,Standard,29.9
CUST-1963,10/02/2021,m,47.0,$108642.25,672.0,VIP,28.5
CUST-1964,"December 26, 2022",Female,37.0,$112754.70,700.0,VIP,26.2
CUST-1965,2022.03.26,Female,55.0,"133,143.58",636.0,VIP,22.7
CUST-1966,2022.06.20,f,30.0,$110675.24,497.0,VIP,21.9
CUST-1967,06-12-2021,f,60.0,"91,499.89",670.0,Standard,22.2
CUST-1968,01-17-2022,Male,38.0, 50203.77 ,787.0,Standard,22.0
CUST-1969,"February 01, 2022",Male,21.0,$91603.60,749.0,,21.2
CUST-1970,03-05-2023,male,40.0,$113691.08,752.0,Premium,19.3
CUST-1971,2022.11.27,Male,30.0, 129516.44 ,773.0,standard,20.5
CUST-1972,02-23-2021,F,48.0, 36058.56 ,687.0,Standard,17.9
CUST-1973,03-09-2021,Female,30.0,$80577.95,695.0,Standard,19.4
CUST-1974,2021.04.07,F,33.0,"91,367.90",634.0,prem,17.4
cust-1975  ,"November 26, 2022",FEMALE,35.0,"28,084.22",656.0,Premium,15.9
CUST-1976,10-18-2021,Female,33.0,"$113,837.96",726.0,Standard,13.0
CUST-1977,2023.01.12,Male,35.0,$100508.95,770.0,standard,12.0
CUST-1978,14/06/2023,M,19.0, 118793.94 ,670.0,Standard,13.9
CUST-1979,2021-12-08,Female,47.0,"$65,521.21",646.0,Premium,15.0
CUST-1980,20/08/2022,Female,47.0,"105,019.86",680.0,Premium,16.9
CUST-1981,07-28-2023,M,43.0,"50,214.73",725.0,Standard,18.0
CUST-1982,"November 14, 2021",Female,26.0, 117590.89 ,572.0,Standard,15.8
CUST-1983,2021.05.13,Female,37.0,$99725.59,508.0,Standard,15.1
CUST-1984,2022-12-27,m,38.0,$75947.13,639.0,Standard,13.5
CUST-1985,2021.11.14,Male,24.0,"$40,924.30",588.0,,16.2
CUST-1986,01-21-2022,Female,56.0, 33121.94 ,642.0,Standard,13.8
CUST-1987,13/04/2023,female,49.0,"$48,900.74",669.0,Premium,15.6
CUST-1988,2022.11.18,male,35.0,"51,643.25",646.0,Standard,17.4
CUST-1989,"April 06, 2021",Male,38.0,"$50,419.15",789.0,standard,21.0
cust-1990  ,06-05-2022,male,41.0,"94,808.43",705.0,Premium,20.2
CUST-1991,01-19-2021,male,35.0,$104976.79,703.0,Premium,21.6
CUST-1992,13/11/2021,female,35.0, 33743.02 ,727.0,,26.2
CUST-1993,01/09/2023,Female,30.0,"$98,896.57",595.0,standard,25.0
CUST-1994,"December 16, 2021",female,26.0, 29531.07 ,758.0,Standard,21.9
CUST-1995,16/07/2021,Female,35.0,"$104,722.68",674.0,Premium,18.1
CUST-1996,21/05/2021,Female,60.0,"$82,762.92",730.0,Standard,19.6
CUST-1997,03-21-2021,Female,46.0,"70,228.35",600.0,VIP,15.8
CUST-1998,2023-05-15,male,31.0,"$124,177.10",563.0,Premium,15.1
CUST-1999,2022.06.04,Female,45.0,$124366.23,741.0,Premium,15.9
CUST-2000,2023.05.06,,55.0,"$89,895.44",708.0,Standard,16.3
CUST-2001,02-08-2021,Female,49.0,"$125,631.41",612.0,Premium,17.2
CUST-2002,2023.06.17,female,39.0,"$138,518.61",615.0,Standard,17.6
CUST-2003,2021.05.15,female,30.0, 39843.34 ,764.0,Premium,20.2
CUST-2004,21/01/2022,m,46.0, 90204.34 ,591.0,standard,18.3
cust-2005  ,16/06/2021,Male,43.0, 50594.98 ,803.0,Standard,16.9
CUST-2006,2023.05.02,m,49.0, 94693.24 ,612.0,Premium,15.4
CUST-2007,09/04/2023,female,46.0,"93,335.55",728.0,Premium,17.0
CUST-2008,"January 09, 2023",Female,51.0,$115294.68,655.0,Premium,18.8
CUST-2009,"February 14, 2021",male,32.0,"106,915.63",725.0,Premium,19.7
CUST-2010,09/01/2022,F,54.0, 131290.41 ,639.0,Standard,22.1
CUST-2011,"September 20, 2023",Male,40.0,"120,718.01",668.0,Premium,19.7
CUST-2012,09-18-2022,male,63.0, 87049.06 ,683.0,Premium,23.1
CUST-2013,"February 10, 2023",F,30.0,"90,466.36",605.0,Standard,26.1
CUST-2014,2021.08.28,Male,59.0,$137221.84,736.0,VIP,27.6
CUST-2015,09-02-2021,F,40.0,$92359.52,642.0,standard,
CUST-2016,"September 16, 2023",Male,30.0,"126,847.92",663.0,VIP,27.8
CUST-2017,15/07/2023,female,32.0,"117,409.57",605.0,Standard,26.8
CUST-2018,2022.01.12,Male,34.0,$124660.13,488.0,Standard,25.3
CUST-2019,"March 28, 2022",female,43.0, 99184.36 ,666.0,Standard,26.8
cust-2020  ,02-27-2023,Female,44.0,$71882.38,861.0,standard,24.7
CUST-2021,"March 08, 2023",F,31.0,"70,121.00",739.0,Standard,26.2
CUST-2022,2022.05.30,Female,38.0,"80,357.48",679.0,Standard,28.9
CUST-2023,05/03/2022,m,64.0,"$28,022.89",660.0,Premium,30.3
CUST-2024,17/04/2023,Female,59.0,"$143,005.91",682.0,Premium,30.9
CUST-2025,2023.04.01,female,43.0,$88560.29,721.0,Premium,28.9
CUST-2026,05-22-2021,female,38.0, 28768.55 ,591.0,Premium,27.2
CUST-2027,"February 23, 2021",female,39.0,$53134.27,764.0,Standard,29.7
CUST-2028,06-15-2023,Female,45.0,$30539.06,734.0,Standard,31.3
CUST-2029,2022-07-22,Female,26.0, 135536.11 ,734.0,standard,31.2
CUST-2030,2022.12.30,Female,35.0,"39,031.59",713.0,Premium,30.3
CUST-2031,2023-05-22,Male,18.0, 69611.72 ,681.0,Premium,26.3
CUST-2032,2021-10-19,Unknown,43.0, 59003.62 ,730.0,Premium,24.1
CUST-2033,21/02/2023,male,46.0,$55260.32,724.0,VIP,28.0
CUST-2034,"October 07, 2021",Female,32.0,"38,752.90",653.0,Premium,25.4
cust-2035  ,2023.07.17,FEMALE,57.0, 94580.60 ,637.0,Premium,25.8
CUST-2036,"May 31, 2021",Female,23.0,$113909.12,688.0,Premium,27.8
CUST-2037,04/04/2021,F,20.0, 120769.79 ,796.0,Standard,25.3
CUST-2038,"April 17, 2023",female,41.0,"$85,128.34",587.0,VIP,25.7
CUST-2039,06-25-2023,Male,51.0,$97642.05,570.0,standard,27.5
CUST-2040,2023-08-11,female,58.0,"32,372.48",692.0,Standard,27.6
CUST-2041,2022-03-01,M,32.0,"$37,181.86",684.0,Standard,33.3
CUST-2042,2022.02.10,Male,51.0,$135858.97,693.0,Standard,30.0
CUST-2043,18/01/2022,male,38.0,"68,707.83",698.0,standard,
CUST-2044,2022-01-31,Female,36.0,"$76,733.04",663.0,standard,31.7
CUST-2045,19/01/2022,Female,49.0, 129765.02 ,792.0,prem,33.3
CUST-2046,01-29-2021,Male,46.0,"$115,478.40",560.0,standard,34.2
CUST-2047,2023-08-12,Male,19.0,"102,164.79",618.0,standard,32.7
